#{"t_start": 1770566283.4226465, "env_id": "AdroitHandRelocate-v1"}
r,l,t
-246.062782,100,1376.158122
152.245609,100,1377.108647
120.586299,100,1377.951214
-19.153385,100,1378.855943
89.970762,100,1379.705944
148.436974,100,1380.723733
-45.7266,100,1381.681183
109.65194,100,1383.248498
85.573924,100,1384.140249
164.485264,100,1385.062445
196.892125,100,1385.992271
118.464238,100,1386.904741
142.604438,100,1387.80108
107.156518,100,1388.667688
113.547109,100,1389.629726
90.602331,100,1390.675582
61.86784,100,1391.585004
1.551725,100,1392.502346
112.237457,100,1393.499169
55.68171,100,1394.611364
-26.050243,100,1395.774476
38.638983,100,1396.852031
118.25673,100,1397.829103
170.441188,100,1398.858176
69.786869,100,1399.911576
152.865383,100,1400.841914
103.520561,100,1401.730242
121.878075,100,1402.657834
84.585613,100,1403.642037
166.759168,100,1404.562343
147.55224,100,1405.485432
80.770358,100,1406.472397
-65.346406,100,1407.452179
-438.184961,100,1408.362112
118.966156,100,1409.290276
-350.675905,100,1410.251159
102.024057,100,1411.27281
119.08995,100,1412.329341
35.305389,100,1413.396673
-200.965157,100,1414.436403
86.481241,100,1415.448649
167.809309,100,1416.489343
176.250939,100,1417.468495
112.105948,100,1418.382571
-20.986666,100,1419.356986
33.016721,100,1420.299416
184.703765,100,1421.347113
23.520024,100,1422.458415
36.660676,100,1423.461724
92.068362,100,1424.478405
43.620122,100,1425.498971
-2.930341,100,1426.60838
108.197104,100,1427.818654
100.148418,100,1428.927453
-429.275324,100,1429.863682
99.314832,100,1430.790986
36.514212,100,1431.856097
38.137818,100,1433.527326
-230.128362,100,1434.412249
109.93855,100,1435.290419
-40.325934,100,1436.317202
-564.77767,100,1437.203818
171.342063,100,1438.156089
182.99718,100,1439.165138
113.866984,100,1440.146688
136.663844,100,1441.054752
-35.287502,100,1441.969162
147.651292,100,1442.928867
128.863072,100,1443.898185
159.702301,100,1444.746709
184.546772,100,1445.658905
-21.525764,100,1446.546914
121.006925,100,1447.424711
-67.994643,100,1448.258487
112.065005,100,1449.088114
205.331766,100,1449.989659
123.360125,100,1450.900782
-55.882012,100,1451.816266
145.640326,100,1452.762613
180.736536,100,1453.697346
146.530409,100,1454.725474
119.012345,100,1455.657942
154.384405,100,1456.577583
140.734867,100,1457.589691
52.356179,100,1458.576514
122.823345,100,1459.5386
194.538319,100,1460.538969
132.252657,100,1461.419227
128.075517,100,1462.353993
155.638118,100,1463.301055
156.673184,100,1464.203159
57.20367,100,1465.110525
17.160128,100,1466.011363
123.222042,100,1466.948683
175.754817,100,1467.888561
195.666002,100,1468.815261
212.117513,100,1469.736029
148.182698,100,1470.677758
152.932719,100,1471.626446
161.741131,100,1472.574897
104.470751,100,1473.519696
11.287258,100,1474.426241
205.422917,100,1475.316159
-32.472141,100,1476.208885
-102.413846,100,1477.167691
92.662964,100,1478.062558
92.338524,100,1478.953988
104.596906,100,1480.734639
-30.793307,100,1481.736605
-52.139165,100,1482.672895
61.727123,100,1483.616329
87.5577,100,1484.576971
